path,label
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos500_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos500_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos500_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos500_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos500_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos500_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos500_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos500_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos500_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos500_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos501_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos501_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos501_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos501_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos501_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos501_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos501_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos501_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos501_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos501_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos502_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos502_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos502_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos502_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos502_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos502_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos502_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos502_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos502_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos502_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos503_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos503_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos503_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos503_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos503_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos503_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos503_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos503_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos503_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos503_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos504_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos504_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos504_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos504_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos504_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos504_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos504_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos504_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos504_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos504_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos505_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos505_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos505_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos505_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos505_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos505_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos505_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos505_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos505_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos505_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos506_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos506_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos506_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos506_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos506_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos506_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos506_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos506_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos506_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos506_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos507_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos507_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos507_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos507_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos507_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos507_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos507_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos507_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos507_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos507_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos508_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos508_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos508_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos508_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos508_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos508_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos508_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos508_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos508_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos508_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos509_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos509_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos509_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos509_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos509_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos509_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos509_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos509_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos509_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos509_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos510_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos510_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos510_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos510_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos510_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos510_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos510_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos510_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos510_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos510_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos511_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos511_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos511_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos511_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos511_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos511_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos511_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos511_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos511_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos511_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos512_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos512_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos512_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos512_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos512_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos512_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos512_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos512_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos512_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos512_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos513_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos513_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos513_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos513_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos513_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos513_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos513_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos513_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos513_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos513_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos514_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos514_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos514_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos514_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos514_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos514_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos514_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos514_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos514_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos514_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos515_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos515_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos515_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos515_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos515_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos515_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos515_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos515_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos515_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos515_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos516_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos516_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos516_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos516_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos516_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos516_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos516_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos516_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos516_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos516_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos517_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos517_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos517_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos517_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos517_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos517_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos517_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos517_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos517_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos517_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos518_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos518_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos518_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos518_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos518_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos518_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos518_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos518_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos518_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos518_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos519_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos519_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos519_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos519_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos519_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos519_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos519_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos519_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos519_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos519_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos520_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos520_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos520_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos520_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos520_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos520_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos520_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos520_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos520_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos520_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos521_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos521_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos521_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos521_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos521_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos521_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos521_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos521_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos521_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos521_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos522_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos522_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos522_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos522_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos522_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos522_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos522_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos522_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos522_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos522_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos523_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos523_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos523_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos523_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos523_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos523_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos523_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos523_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos523_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos523_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos524_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos524_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos524_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos524_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos524_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos524_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos524_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos524_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos524_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos524_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos525_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos525_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos525_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos525_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos525_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos525_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos525_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos525_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos525_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos525_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos526_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos526_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos526_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos526_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos526_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos526_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos526_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos526_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos526_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos526_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos527_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos527_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos527_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos527_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos527_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos527_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos527_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos527_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos527_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos527_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos528_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos528_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos528_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos528_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos528_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos528_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos528_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos528_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos528_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos528_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos529_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos529_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos529_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos529_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos529_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos529_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos529_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos529_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos529_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos529_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos530_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos530_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos530_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos530_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos530_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos530_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos530_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos530_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos530_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos530_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos531_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos531_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos531_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos531_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos531_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos531_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos531_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos531_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos531_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos531_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos532_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos532_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos532_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos532_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos532_x264__4.npy,Normal
